timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768937775380,9,POST /api/v1/pautas,201,,Thread Group 1-90,text,true,,340,306,90,90,http://localhost:8080/api/v1/pautas,9,0,1
1768937775380,13,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-89,text,true,,279,187,91,91,http://localhost:8080/api/v1/pautas/396/sessao,13,0,0
1768937775390,8,POST /api/v1/pautas,201,,Thread Group 1-91,text,true,,340,306,91,91,http://localhost:8080/api/v1/pautas,8,0,1
1768937775390,11,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-90,text,true,,279,187,92,92,http://localhost:8080/api/v1/pautas/397/sessao,11,0,0
1768937775400,8,POST /api/v1/pautas,201,,Thread Group 1-92,text,true,,340,306,92,92,http://localhost:8080/api/v1/pautas,8,0,1
1768937775398,12,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-91,text,true,,279,187,93,93,http://localhost:8080/api/v1/pautas/398/sessao,12,0,0
1768937775410,7,POST /api/v1/pautas,201,,Thread Group 1-93,text,true,,340,306,93,93,http://localhost:8080/api/v1/pautas,7,0,0
1768937775408,10,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-92,text,true,,279,187,93,93,http://localhost:8080/api/v1/pautas/399/sessao,10,0,0
1768937775417,11,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-93,text,true,,279,187,94,94,http://localhost:8080/api/v1/pautas/400/sessao,11,0,0
1768937775419,9,POST /api/v1/pautas,201,,Thread Group 1-94,text,true,,340,306,94,94,http://localhost:8080/api/v1/pautas,9,0,1
1768937775429,7,POST /api/v1/pautas,201,,Thread Group 1-95,text,true,,340,306,95,95,http://localhost:8080/api/v1/pautas,7,0,1
1768937775428,12,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-94,text,true,,279,187,96,96,http://localhost:8080/api/v1/pautas/401/sessao,12,0,0
1768937775439,7,POST /api/v1/pautas,201,,Thread Group 1-96,text,true,,339,306,96,96,http://localhost:8080/api/v1/pautas,7,0,1
1768937775437,18,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-95,text,true,,279,187,97,97,http://localhost:8080/api/v1/pautas/402/sessao,18,0,0
1768937775447,9,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-96,text,true,,279,187,97,97,http://localhost:8080/api/v1/pautas/403/sessao,9,0,0
1768937775451,8,POST /api/v1/pautas,201,,Thread Group 1-97,text,true,,340,306,97,97,http://localhost:8080/api/v1/pautas,8,0,0
1768937775460,7,POST /api/v1/pautas,201,,Thread Group 1-98,text,true,,340,306,98,98,http://localhost:8080/api/v1/pautas,7,0,1
1768937775460,11,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-97,text,true,,279,187,99,99,http://localhost:8080/api/v1/pautas/404/sessao,11,0,0
1768937775468,11,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-98,text,true,,279,187,100,100,http://localhost:8080/api/v1/pautas/405/sessao,11,0,0
1768937775470,9,POST /api/v1/pautas,201,,Thread Group 1-99,text,true,,340,306,100,100,http://localhost:8080/api/v1/pautas,9,0,1
1768937775479,6,POST /api/v1/pautas,201,,Thread Group 1-100,text,true,,340,306,100,100,http://localhost:8080/api/v1/pautas,6,0,0
1768937775480,10,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-99,text,true,,279,187,100,100,http://localhost:8080/api/v1/pautas/406/sessao,10,0,0
1768937774534,958,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-3,text,false,,184,233,100,100,http://localhost:8080/api/v1/pautas/310/votos,958,0,0
1768937775486,10,POST /api/v1/pautas/{pautaId}/sessao,201,,Thread Group 1-100,text,true,,279,187,100,100,http://localhost:8080/api/v1/pautas/407/sessao,10,0,0
1768937775492,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-3,text,true,,189,138,100,100,http://localhost:8080/api/v1/pautas/310/resultado,5,0,1
1768937774540,967,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-4,text,false,,184,233,99,99,http://localhost:8080/api/v1/pautas/311/votos,967,0,1
1768937775508,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-4,text,true,,189,138,99,99,http://localhost:8080/api/v1/pautas/311/resultado,5,0,0
1768937774573,942,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-8,text,false,,184,233,98,98,http://localhost:8080/api/v1/pautas/315/votos,942,0,0
1768937775515,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-8,text,true,,189,138,98,98,http://localhost:8080/api/v1/pautas/315/resultado,4,0,1
1768937774564,968,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-7,text,false,,184,233,97,97,http://localhost:8080/api/v1/pautas/314/votos,967,0,0
1768937775532,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-7,text,true,,189,138,97,97,http://localhost:8080/api/v1/pautas/314/resultado,4,0,0
1768937774597,939,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-10,text,false,,184,233,97,97,http://localhost:8080/api/v1/pautas/317/votos,939,0,0
1768937775536,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-10,text,true,,189,138,96,96,http://localhost:8080/api/v1/pautas/317/resultado,5,0,1
1768937774518,1028,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-1,text,false,,184,233,95,95,http://localhost:8080/api/v1/pautas/308/votos,1028,0,1
1768937774607,939,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-11,text,false,,184,233,95,95,http://localhost:8080/api/v1/pautas/318/votos,939,0,0
1768937774525,1024,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-2,text,false,,184,233,95,95,http://localhost:8080/api/v1/pautas/309/votos,1024,0,0
1768937775546,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-1,text,true,,189,138,95,95,http://localhost:8080/api/v1/pautas/308/resultado,5,0,1
1768937775546,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-11,text,true,,189,138,95,95,http://localhost:8080/api/v1/pautas/318/resultado,5,0,1
1768937775549,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-2,text,true,,189,138,93,93,http://localhost:8080/api/v1/pautas/309/resultado,4,0,1
1768937774545,1011,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-5,text,false,,184,233,92,92,http://localhost:8080/api/v1/pautas/312/votos,1011,0,0
1768937774553,1003,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-6,text,false,,184,233,92,92,http://localhost:8080/api/v1/pautas/313/votos,1003,0,1
1768937775556,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-5,text,true,,189,138,92,92,http://localhost:8080/api/v1/pautas/312/resultado,3,0,0
1768937775556,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-6,text,true,,189,138,92,92,http://localhost:8080/api/v1/pautas/313/resultado,3,0,0
1768937774616,962,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-12,text,false,,184,233,90,90,http://localhost:8080/api/v1/pautas/319/votos,962,0,0
1768937775578,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-12,text,true,,189,138,90,90,http://localhost:8080/api/v1/pautas/319/resultado,5,0,1
1768937774587,999,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-9,text,false,,184,233,89,89,http://localhost:8080/api/v1/pautas/316/votos,999,0,0
1768937775586,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-9,text,true,,189,138,89,89,http://localhost:8080/api/v1/pautas/316/resultado,6,0,1
1768937774639,973,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-14,text,false,,184,233,88,88,http://localhost:8080/api/v1/pautas/321/votos,973,0,0
1768937774627,987,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-13,text,false,,184,233,88,88,http://localhost:8080/api/v1/pautas/320/votos,987,0,0
1768937775613,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-14,text,true,,189,138,88,88,http://localhost:8080/api/v1/pautas/321/resultado,4,0,0
1768937775614,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-13,text,true,,189,138,87,87,http://localhost:8080/api/v1/pautas/320/resultado,5,0,1
1768937774669,970,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-15,text,false,,184,233,86,86,http://localhost:8080/api/v1/pautas/322/votos,970,0,0
1768937775639,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-15,text,true,,189,138,86,86,http://localhost:8080/api/v1/pautas/322/resultado,4,0,1
1768937774679,978,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-17,text,false,,184,233,85,85,http://localhost:8080/api/v1/pautas/324/votos,978,0,1
1768937774679,978,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-18,text,false,,184,233,85,85,http://localhost:8080/api/v1/pautas/325/votos,978,0,1
1768937774679,981,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-16,text,false,,184,233,85,85,http://localhost:8080/api/v1/pautas/323/votos,981,0,1
1768937775666,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-18,text,true,,189,138,85,85,http://localhost:8080/api/v1/pautas/325/resultado,5,0,0
1768937775666,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-17,text,true,,189,138,85,85,http://localhost:8080/api/v1/pautas/324/resultado,5,0,0
1768937775666,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-16,text,true,,189,138,85,85,http://localhost:8080/api/v1/pautas/323/resultado,5,0,0
1768937774706,975,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-21,text,false,,184,233,82,82,http://localhost:8080/api/v1/pautas/328/votos,974,0,1
1768937774685,999,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-19,text,false,,184,233,82,82,http://localhost:8080/api/v1/pautas/326/votos,999,0,0
1768937774694,990,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-20,text,false,,184,233,82,82,http://localhost:8080/api/v1/pautas/327/votos,990,0,1
1768937775681,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-21,text,true,,189,138,82,82,http://localhost:8080/api/v1/pautas/328/resultado,4,0,0
1768937775684,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-20,text,true,,189,138,81,81,http://localhost:8080/api/v1/pautas/327/resultado,5,0,1
1768937775684,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-19,text,true,,189,138,80,80,http://localhost:8080/api/v1/pautas/326/resultado,6,0,1
1768937774750,941,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-26,text,false,,184,233,79,79,http://localhost:8080/api/v1/pautas/333/votos,941,0,0
1768937774742,951,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-25,text,false,,184,233,79,79,http://localhost:8080/api/v1/pautas/332/votos,951,0,0
1768937775692,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-26,text,true,,189,138,79,79,http://localhost:8080/api/v1/pautas/333/resultado,4,0,0
1768937775693,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-25,text,true,,189,138,78,78,http://localhost:8080/api/v1/pautas/332/resultado,4,0,0
1768937774719,982,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-22,text,false,,184,233,77,77,http://localhost:8080/api/v1/pautas/329/votos,982,0,1
1768937774734,971,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-24,text,false,,184,233,77,77,http://localhost:8080/api/v1/pautas/331/votos,971,0,1
1768937775701,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-22,text,true,,189,138,77,77,http://localhost:8080/api/v1/pautas/329/resultado,6,0,1
1768937775705,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-24,text,true,,189,138,76,76,http://localhost:8080/api/v1/pautas/331/resultado,5,0,1
1768937774723,995,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-23,text,false,,184,233,75,75,http://localhost:8080/api/v1/pautas/330/votos,995,0,0
1768937775718,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-23,text,true,,189,138,75,75,http://localhost:8080/api/v1/pautas/330/resultado,6,0,0
1768937774770,977,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-28,text,false,,184,233,74,74,http://localhost:8080/api/v1/pautas/335/votos,977,0,1
1768937775747,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-28,text,true,,189,138,74,74,http://localhost:8080/api/v1/pautas/335/resultado,5,0,0
1768937774761,1001,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-27,text,false,,184,233,73,73,http://localhost:8080/api/v1/pautas/334/votos,1001,0,1
1768937775762,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-27,text,true,,189,138,73,73,http://localhost:8080/api/v1/pautas/334/resultado,5,0,0
1768937774793,981,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-30,text,false,,184,233,72,72,http://localhost:8080/api/v1/pautas/337/votos,981,0,0
1768937775774,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-30,text,true,,189,138,72,72,http://localhost:8080/api/v1/pautas/337/resultado,5,0,1
1768937775052,732,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-55,text,false,,184,233,71,71,http://localhost:8080/api/v1/pautas/362/votos,732,0,0
1768937774815,969,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-32,text,false,,184,233,71,71,http://localhost:8080/api/v1/pautas/339/votos,969,0,1
1768937775066,718,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-57,text,false,,184,233,71,71,http://localhost:8080/api/v1/pautas/364/votos,718,0,1
1768937774803,981,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-31,text,false,,184,233,71,71,http://localhost:8080/api/v1/pautas/338/votos,981,0,1
1768937775034,753,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-54,text,false,,184,233,71,71,http://localhost:8080/api/v1/pautas/361/votos,753,0,0
1768937775784,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-55,text,true,,189,138,71,71,http://localhost:8080/api/v1/pautas/362/resultado,6,0,1
1768937775784,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-32,text,true,,189,138,71,71,http://localhost:8080/api/v1/pautas/339/resultado,6,0,1
1768937775784,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-31,text,true,,189,138,71,71,http://localhost:8080/api/v1/pautas/338/resultado,6,0,1
1768937775784,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-57,text,true,,189,138,71,71,http://localhost:8080/api/v1/pautas/364/resultado,6,0,1
1768937774826,966,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-33,text,false,,184,233,67,67,http://localhost:8080/api/v1/pautas/340/votos,966,0,1
1768937775787,7,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-54,text,true,,189,138,67,67,http://localhost:8080/api/v1/pautas/361/resultado,7,0,1
1768937774850,944,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-35,text,false,,184,233,67,67,http://localhost:8080/api/v1/pautas/342/votos,944,0,1
1768937775793,4,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-33,text,true,,189,138,66,66,http://localhost:8080/api/v1/pautas/340/resultado,4,0,0
1768937775794,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-35,text,true,,189,138,65,65,http://localhost:8080/api/v1/pautas/342/resultado,5,0,1
1768937774785,1016,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-29,text,false,,184,233,64,64,http://localhost:8080/api/v1/pautas/336/votos,1016,0,1
1768937775057,744,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-56,text,false,,184,233,64,64,http://localhost:8080/api/v1/pautas/363/votos,744,0,0
1768937775801,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-56,text,true,,189,138,64,64,http://localhost:8080/api/v1/pautas/363/resultado,6,0,0
1768937775801,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-29,text,true,,189,138,64,64,http://localhost:8080/api/v1/pautas/336/resultado,6,0,0
1768937775074,741,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-58,text,false,,184,233,62,62,http://localhost:8080/api/v1/pautas/365/votos,741,0,1
1768937775105,713,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-61,text,false,,184,233,62,62,http://localhost:8080/api/v1/pautas/368/votos,712,0,0
1768937775084,735,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-59,text,false,,184,233,62,62,http://localhost:8080/api/v1/pautas/366/votos,735,0,1
1768937775815,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-58,text,true,,189,138,62,62,http://localhost:8080/api/v1/pautas/365/resultado,6,0,1
1768937774888,935,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-39,text,false,,184,233,61,61,http://localhost:8080/api/v1/pautas/346/votos,935,0,1
1768937775818,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-61,text,true,,189,138,61,61,http://localhost:8080/api/v1/pautas/368/resultado,6,0,0
1768937775114,712,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-62,text,false,,184,233,60,60,http://localhost:8080/api/v1/pautas/369/votos,712,0,1
1768937775095,731,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-60,text,false,,184,233,60,60,http://localhost:8080/api/v1/pautas/367/votos,731,0,1
1768937775819,7,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-59,text,true,,189,138,60,60,http://localhost:8080/api/v1/pautas/366/resultado,7,0,1
1768937775823,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-39,text,true,,189,138,59,59,http://localhost:8080/api/v1/pautas/346/resultado,5,0,1
1768937774842,988,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-34,text,false,,184,233,58,58,http://localhost:8080/api/v1/pautas/341/votos,988,0,0
1768937775826,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-60,text,true,,189,138,58,58,http://localhost:8080/api/v1/pautas/367/resultado,5,0,0
1768937775826,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-62,text,true,,189,138,58,58,http://localhost:8080/api/v1/pautas/369/resultado,5,0,0
1768937774864,969,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-36,text,false,,184,233,56,56,http://localhost:8080/api/v1/pautas/343/votos,969,0,0
1768937775830,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-34,text,true,,189,138,56,56,http://localhost:8080/api/v1/pautas/341/resultado,5,0,1
1768937775833,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-36,text,true,,189,138,55,55,http://localhost:8080/api/v1/pautas/343/resultado,5,0,1
1768937774874,977,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-37,text,false,,184,233,54,54,http://localhost:8080/api/v1/pautas/344/votos,977,0,0
1768937775124,729,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-63,text,false,,184,233,54,54,http://localhost:8080/api/v1/pautas/370/votos,729,0,1
1768937775851,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-37,text,true,,189,138,54,54,http://localhost:8080/api/v1/pautas/344/resultado,5,0,1
1768937775853,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-63,text,true,,189,138,53,53,http://localhost:8080/api/v1/pautas/370/resultado,5,0,0
1768937775145,726,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-65,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/372/votos,726,0,0
1768937775135,738,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-64,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/371/votos,738,0,0
1768937774931,942,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-44,text,false,,184,233,52,52,http://localhost:8080/api/v1/pautas/351/votos,942,0,1
1768937775871,6,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-65,text,true,,189,138,52,52,http://localhost:8080/api/v1/pautas/372/resultado,5,0,0
1768937775873,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-44,text,true,,189,138,51,51,http://localhost:8080/api/v1/pautas/351/resultado,5,0,1
1768937775873,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-64,text,true,,189,138,51,51,http://localhost:8080/api/v1/pautas/371/resultado,5,0,1
1768937774952,931,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-46,text,false,,184,233,49,49,http://localhost:8080/api/v1/pautas/353/votos,931,0,0
1768937775883,5,GET /api/v1/pautas/{pautaId}/resultado,200,,Thread Group 1-46,text,true,,189,138,49,49,http://localhost:8080/api/v1/pautas/353/resultado,5,0,1
1768937775170,720,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-66,text,false,,184,233,48,48,http://localhost:8080/api/v1/pautas/373/votos,720,0,0
1768937774897,993,POST /api/v1/pautas/{pautaId}/votos,400,,Thread Group 1-40,text,false,,184,233,48,48,http://localhost:8080/api/v1/pautas/347/votos,993,0,1
